|6.6.6
fo98                                                                                                
           2
 T(K)    
   298.14999999999998     
   50.000000000000000     
          28
 P(bar)  
   1.0000000000000000     
   1000.0000000000000     
          30
          29
      T(K)           P(bar)   g(J/mol)       h(J/mol)       log10[Keq]     s(J/mol/K)     cp(J/mol/K)    v(J/mol/bar)   alpha(1/K)     beta(1/bar)    N(g/mol)       rho(kg/m3)     Gruneisen_T    Ks(bar)        KsT(bar/K)     KsP            Gs(bar)        GsT(bar/K)     GsP            v0(km/s)       v0T(km/s/K)    v0P(km/s/bar)  vp(km/s)       vpT(km/s/K)    vpP(km/s/bar)  vs(km/s)       vsT(km/s/K)    vsP(km/s/bar)  cp/cv         
  298.1500       18001.00      -1975103.      -1947325.       346.0251       93.16778       117.2946       4.305296      0.1022781E-03  0.3256644E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  348.1500       18001.00      -1980241.      -1941197.       297.1012       112.1484       127.3621       4.310702      0.1135251E-03  0.3284022E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  398.1500       18001.00      -1986295.      -1934625.       260.5852       129.7739       135.1975       4.316612      0.1225443E-03  0.3312181E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  448.1500       18001.00      -1993198.      -1927702.       232.3163       146.1470       141.5271       4.322931      0.1299750E-03  0.3341063E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  498.1500       18001.00      -2000891.      -1920491.       209.8051       161.3980       146.7849       4.329590      0.1362256E-03  0.3370632E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  548.1500       18001.00      -2009321.      -1913037.       191.4709       175.6532       151.2474       4.336538      0.1415707E-03  0.3400863E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  598.1500       18001.00      -2018442.      -1905376.       176.2620       189.0256       155.1005       4.343735      0.1462027E-03  0.3431738E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  648.1500       18001.00      -2028211.      -1897535.       163.4520       201.6136       158.4743       4.351149      0.1502611E-03  0.3463246E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  698.1500       18001.00      -2038591.      -1889535.       152.5226       213.5019       161.4629       4.358753      0.1538495E-03  0.3495381E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  748.1500       18001.00      -2049550.      -1881394.       143.0944       224.7633       164.1364       4.366527      0.1570469E-03  0.3528140E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  798.1500       18001.00      -2061058.      -1873126.       134.8834       235.4602       166.5482       4.374452      0.1599146E-03  0.3561522E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  848.1500       18001.00      -2073088.      -1864743.       127.6726       245.6468       168.7399       4.382514      0.1625011E-03  0.3595529E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  898.1500       18001.00      -2085615.      -1856255.       121.2936       255.3698       170.7442       4.390699      0.1648452E-03  0.3630165E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  948.1500       18001.00      -2098618.      -1847671.       115.6136       264.6702       172.5874       4.398995      0.1669784E-03  0.3665436E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  998.1500       18001.00      -2112076.      -1838998.       110.5265       273.5835       174.2909       4.407393      0.1689266E-03  0.3701347E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1048.150       18001.00      -2125970.      -1830244.       105.9465       282.1414       175.8725       4.415885      0.1707113E-03  0.3737908E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1098.150       18001.00      -2140284.      -1821413.       101.8035       290.3716       177.3466       4.424462      0.1723505E-03  0.3775126E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
