|6.6.6
fo_moT                                                                                              
           2
 T(K)    
   298.14999999999998     
   50.000000000000000     
          28
 P(bar)  
   1.0000000000000000     
   1000.0000000000000     
          30
          29
      T(K)           P(bar)   g(J/mol)       h(J/mol)       log10[Keq]     s(J/mol/K)     cp(J/mol/K)    v(J/mol/bar)   alpha(1/K)     beta(1/bar)    N(g/mol)       rho(kg/m3)     Gruneisen_T    Ks(bar)        KsT(bar/K)     KsP            Gs(bar)        GsT(bar/K)     GsP            v0(km/s)       v0T(km/s/K)    v0P(km/s/bar)  vp(km/s)       vpT(km/s/K)    vpP(km/s/bar)  vs(km/s)       vsT(km/s/K)    vsP(km/s/bar)  cp/cv         
  698.1500       26001.00      -2003822.      -1855651.       149.9212       212.2343       160.9579       4.331610      0.1509830E-03  0.3386706E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  748.1500       26001.00      -2014717.      -1847535.       140.6624       223.4607       163.6321       4.339247      0.1544534E-03  0.3417729E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  798.1500       26001.00      -2026159.      -1839292.       132.5994       234.1250       166.0432       4.347050      0.1576085E-03  0.3449345E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  848.1500       26001.00      -2038121.      -1830934.       125.5192       244.2809       168.2329       4.355003      0.1604953E-03  0.3481555E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  898.1500       26001.00      -2050579.      -1822472.       119.2560       253.9748       170.2341       4.363096      0.1631513E-03  0.3514363E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  948.1500       26001.00      -2063511.      -1813913.       113.6796       263.2474       172.0734       4.371315      0.1656070E-03  0.3547775E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  998.1500       26001.00      -2076897.      -1805267.       108.6856       272.1342       173.7722       4.379653      0.1678872E-03  0.3581795E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1048.150       26001.00      -2090719.      -1796538.       104.1897       280.6666       175.3483       4.388101      0.1700126E-03  0.3616431E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1098.150       26001.00      -2104959.      -1787734.       100.1232       288.8722       176.8165       4.396652      0.1720004E-03  0.3651693E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1148.150       26001.00      -2119601.      -1778858.       96.42912       296.7756       178.1891       4.405299      0.1738651E-03  0.3687588E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1198.150       26001.00      -2134631.      -1769916.       93.06030       304.3988       179.4765       4.414037      0.1756189E-03  0.3724128E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1248.150       26001.00      -2150037.      -1760912.       89.97706       311.7613       180.6878       4.422860      0.1772723E-03  0.3761323E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1298.150       26001.00      -2165804.      -1751848.       87.14589       318.8808       181.8306       4.431763      0.1788343E-03  0.3799184E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1348.150       26001.00      -2181921.      -1742730.       84.53830       325.7732       182.9116       4.440742      0.1803127E-03  0.3837724E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1398.150       26001.00      -2198377.      -1733558.       82.12988       332.4530       183.9365       4.449793      0.1817140E-03  0.3876957E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1448.150       26001.00      -2215163.      -1724337.       79.89964       338.9331       184.9104       4.458912      0.1830442E-03  0.3916896E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1498.150       26001.00      -2232267.      -1715068.       77.82940       345.2255       185.8378       4.468096      0.1843082E-03  0.3957556E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
